"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:07:42,5288773","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.753.088, Length: 16.384, Priority: Normal"
"20:07:42,5532044","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.769.472, Length: 16.384, Priority: Normal"
"20:07:42,5533912","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.769.472, Length: 16.384, Priority: Normal"
"20:07:42,5777264","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.785.856, Length: 16.384, Priority: Normal"
"20:07:42,5779561","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.785.856, Length: 16.384, Priority: Normal"
"20:07:42,6017196","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.802.240, Length: 16.384, Priority: Normal"
"20:07:42,6019068","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.802.240, Length: 16.384, Priority: Normal"
"20:07:42,6254398","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.818.624, Length: 16.384, Priority: Normal"
"20:07:42,6255864","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.818.624, Length: 16.384, Priority: Normal"
"20:07:42,6494154","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.835.008, Length: 16.384, Priority: Normal"
"20:07:42,6496096","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.835.008, Length: 16.384, Priority: Normal"
"20:07:42,6736490","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.851.392, Length: 16.384, Priority: Normal"
"20:07:42,6738605","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.851.392, Length: 16.384, Priority: Normal"
"20:07:42,7078312","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.867.776, Length: 16.384, Priority: Normal"
"20:07:42,7080010","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.867.776, Length: 16.384, Priority: Normal"
"20:07:42,7320839","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.884.160, Length: 16.384, Priority: Normal"
"20:07:42,7322540","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.884.160, Length: 16.384, Priority: Normal"
"20:07:42,7562090","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.900.544, Length: 16.384, Priority: Normal"
"20:07:42,7563680","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.900.544, Length: 16.384, Priority: Normal"
"20:07:42,7839479","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.916.928, Length: 16.384, Priority: Normal"
"20:07:42,7841306","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.916.928, Length: 16.384, Priority: Normal"
"20:07:42,8093652","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.933.312, Length: 16.384, Priority: Normal"
"20:07:42,8095478","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.933.312, Length: 16.384, Priority: Normal"
"20:07:42,8340219","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.949.696, Length: 16.384, Priority: Normal"
"20:07:42,8342014","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.949.696, Length: 16.384, Priority: Normal"
"20:07:42,8586120","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.966.080, Length: 16.384, Priority: Normal"
"20:07:42,8589224","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.966.080, Length: 16.384, Priority: Normal"
"20:07:42,8827115","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.982.464, Length: 16.384, Priority: Normal"
"20:07:42,8829504","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.982.464, Length: 16.384, Priority: Normal"
"20:07:42,9099934","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.998.848, Length: 16.384, Priority: Normal"
"20:07:42,9101903","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.998.848, Length: 16.384, Priority: Normal"
"20:07:42,9418422","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.015.232, Length: 16.384, Priority: Normal"
"20:07:42,9421901","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.015.232, Length: 16.384, Priority: Normal"
"20:07:42,9662168","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.031.616, Length: 16.384, Priority: Normal"
"20:07:42,9663739","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.031.616, Length: 16.384, Priority: Normal"
"20:07:42,9909593","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.048.000, Length: 16.384, Priority: Normal"
"20:07:42,9911624","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.048.000, Length: 16.384, Priority: Normal"
"20:07:43,0151603","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.064.384, Length: 16.384, Priority: Normal"
"20:07:43,0153465","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.064.384, Length: 16.384, Priority: Normal"
"20:07:43,0406988","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.080.768, Length: 16.384, Priority: Normal"
"20:07:43,0409658","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.080.768, Length: 16.384, Priority: Normal"
"20:07:43,0657236","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.097.152, Length: 16.384, Priority: Normal"
"20:07:43,0679146","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.097.152, Length: 16.384, Priority: Normal"
"20:07:43,0935436","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.113.536, Length: 16.384, Priority: Normal"
"20:07:43,0937030","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.113.536, Length: 16.384, Priority: Normal"
"20:07:43,1182123","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.129.920, Length: 16.384, Priority: Normal"
"20:07:43,1183812","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.129.920, Length: 16.384, Priority: Normal"
"20:07:43,1423031","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.146.304, Length: 16.384, Priority: Normal"
"20:07:43,1424571","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.146.304, Length: 16.384, Priority: Normal"
"20:07:43,1666144","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.162.688, Length: 16.384, Priority: Normal"
"20:07:43,1668792","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.162.688, Length: 16.384, Priority: Normal"
"20:07:43,1909408","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.179.072, Length: 16.384, Priority: Normal"
"20:07:43,1911234","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.179.072, Length: 16.384, Priority: Normal"
"20:07:43,2161982","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.195.456, Length: 16.384, Priority: Normal"
"20:07:43,2163798","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.195.456, Length: 16.384, Priority: Normal"
"20:07:43,2403664","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.211.840, Length: 16.384, Priority: Normal"
"20:07:43,2405416","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.211.840, Length: 16.384, Priority: Normal"
"20:07:43,2649808","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.228.224, Length: 16.384, Priority: Normal"
"20:07:43,2652480","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.228.224, Length: 16.384, Priority: Normal"
"20:07:43,2892790","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.244.608, Length: 16.384, Priority: Normal"
"20:07:43,2894292","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.244.608, Length: 16.384, Priority: Normal"
"20:07:43,3143444","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.260.992, Length: 16.384, Priority: Normal"
"20:07:43,3145094","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.260.992, Length: 16.384, Priority: Normal"
"20:07:43,3381832","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.277.376, Length: 16.384, Priority: Normal"
"20:07:43,3383546","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.277.376, Length: 16.384, Priority: Normal"
"20:07:43,3622457","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.293.760, Length: 16.384, Priority: Normal"
"20:07:43,3624320","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.293.760, Length: 16.384, Priority: Normal"
"20:07:43,3872101","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.310.144, Length: 16.384, Priority: Normal"
"20:07:43,3873970","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.310.144, Length: 16.384, Priority: Normal"
"20:07:43,4125457","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.326.528, Length: 16.384, Priority: Normal"
"20:07:43,4127313","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.326.528, Length: 16.384, Priority: Normal"
"20:07:43,4369367","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.342.912, Length: 16.384, Priority: Normal"
"20:07:43,4371259","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.342.912, Length: 16.384, Priority: Normal"
"20:07:43,4614518","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.359.296, Length: 16.384, Priority: Normal"
"20:07:43,4616551","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.359.296, Length: 16.384, Priority: Normal"
"20:07:43,4861485","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.375.680, Length: 16.384, Priority: Normal"
"20:07:43,4863261","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.375.680, Length: 16.384, Priority: Normal"
"20:07:43,5124170","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.392.064, Length: 16.384, Priority: Normal"
"20:07:43,5125980","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.392.064, Length: 16.384, Priority: Normal"
"20:07:43,5379437","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.408.448, Length: 16.384, Priority: Normal"
"20:07:43,5381254","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.408.448, Length: 16.384, Priority: Normal"
"20:07:43,5619597","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.424.832, Length: 16.384, Priority: Normal"
"20:07:43,5621012","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.424.832, Length: 16.384, Priority: Normal"
"20:07:43,5898749","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.441.216, Length: 16.384, Priority: Normal"
"20:07:43,5900908","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.441.216, Length: 16.384, Priority: Normal"
"20:07:43,6184898","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.457.600, Length: 16.384, Priority: Normal"
"20:07:43,6186792","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.457.600, Length: 16.384, Priority: Normal"
"20:07:43,6428678","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.473.984, Length: 16.384, Priority: Normal"
"20:07:43,6430413","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.473.984, Length: 16.384, Priority: Normal"
"20:07:43,6694756","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.490.368, Length: 16.384, Priority: Normal"
"20:07:43,6696413","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.490.368, Length: 16.384, Priority: Normal"
"20:07:43,6967198","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.506.752, Length: 16.384, Priority: Normal"
"20:07:43,6970234","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.506.752, Length: 16.384, Priority: Normal"
"20:07:43,7212511","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.523.136, Length: 16.384, Priority: Normal"
"20:07:43,7214311","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.523.136, Length: 16.384, Priority: Normal"
"20:07:43,7464657","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.539.520, Length: 16.384, Priority: Normal"
"20:07:43,7466430","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.539.520, Length: 16.384, Priority: Normal"
"20:07:43,7708915","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.555.904, Length: 16.384, Priority: Normal"
"20:07:43,7710934","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.555.904, Length: 16.384, Priority: Normal"
"20:07:43,8009337","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.572.288, Length: 16.384, Priority: Normal"
"20:07:43,8011159","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.572.288, Length: 16.384, Priority: Normal"
"20:07:43,8259954","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.588.672, Length: 16.384, Priority: Normal"
"20:07:43,8261867","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.588.672, Length: 16.384, Priority: Normal"
"20:07:43,8514592","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.605.056, Length: 16.384, Priority: Normal"
"20:07:43,8516445","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.605.056, Length: 16.384, Priority: Normal"
"20:07:43,8771095","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.621.440, Length: 16.384, Priority: Normal"
"20:07:43,8774392","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.621.440, Length: 16.384, Priority: Normal"
"20:07:43,9020653","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.637.824, Length: 16.384, Priority: Normal"
"20:07:43,9022675","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.637.824, Length: 16.384, Priority: Normal"
"20:07:43,9270877","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.654.208, Length: 16.384, Priority: Normal"
"20:07:43,9272504","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.654.208, Length: 16.384, Priority: Normal"
"20:07:43,9628553","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.670.592, Length: 16.384, Priority: Normal"
"20:07:43,9631134","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.670.592, Length: 16.384, Priority: Normal"
"20:07:43,9869080","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.686.976, Length: 16.384, Priority: Normal"
"20:07:43,9870728","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.686.976, Length: 16.384, Priority: Normal"
"20:07:44,0107290","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.703.360, Length: 16.384, Priority: Normal"
"20:07:44,0110966","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.703.360, Length: 16.384, Priority: Normal"
"20:07:44,0356990","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.719.744, Length: 16.384, Priority: Normal"
"20:07:44,0360457","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.719.744, Length: 16.384, Priority: Normal"
"20:07:44,0603982","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.736.128, Length: 16.384, Priority: Normal"
"20:07:44,0605684","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.736.128, Length: 16.384, Priority: Normal"
"20:07:44,0843946","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.752.512, Length: 16.384, Priority: Normal"
"20:07:44,0845766","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.752.512, Length: 16.384, Priority: Normal"
"20:07:44,1081995","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.768.896, Length: 16.384, Priority: Normal"
"20:07:44,1083454","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.768.896, Length: 16.384, Priority: Normal"
"20:07:44,1342049","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.785.280, Length: 16.384, Priority: Normal"
"20:07:44,1343868","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.785.280, Length: 16.384, Priority: Normal"
"20:07:44,1589531","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.801.664, Length: 16.384, Priority: Normal"
"20:07:44,1591572","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.801.664, Length: 16.384, Priority: Normal"
"20:07:44,1833523","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.818.048, Length: 16.384, Priority: Normal"
"20:07:44,1835214","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.818.048, Length: 16.384, Priority: Normal"
"20:07:44,2074196","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.834.432, Length: 16.384, Priority: Normal"
"20:07:44,2075885","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.834.432, Length: 16.384, Priority: Normal"
"20:07:44,2315969","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.850.816, Length: 16.384, Priority: Normal"
"20:07:44,2318802","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.850.816, Length: 16.384, Priority: Normal"
"20:07:44,2559307","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.867.200, Length: 16.384, Priority: Normal"
"20:07:44,2561340","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.867.200, Length: 16.384, Priority: Normal"
"20:07:44,2801451","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.883.584, Length: 16.384, Priority: Normal"
"20:07:44,2803264","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.883.584, Length: 16.384, Priority: Normal"
"20:07:44,3048440","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.899.968, Length: 16.384, Priority: Normal"
"20:07:44,3050074","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.899.968, Length: 16.384, Priority: Normal"
"20:07:44,3302485","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.916.352, Length: 16.384, Priority: Normal"
"20:07:44,3304296","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.916.352, Length: 16.384, Priority: Normal"
"20:07:44,3544460","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.932.736, Length: 16.384, Priority: Normal"
"20:07:44,3546075","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.932.736, Length: 16.384, Priority: Normal"
